time	voltage
1608.60	-62.26
1608.70	-62.26
1608.80	-62.26
1608.90	-62.26
1609.00	-62.26
1609.10	-62.26
1609.20	-62.26
1609.30	-62.26
1609.40	-62.26
1609.50	-62.26
1609.60	-62.26
1609.70	-62.26
1609.80	-62.26
1609.90	-62.26
1610.00	-62.26
1610.10	-62.26
1610.20	-62.26
1610.30	-62.26
1610.40	-62.26
1610.50	-62.26
1610.60	-62.26
1610.70	-62.26
1610.80	-62.26
1610.90	-62.26
1611.00	-62.26
1611.10	-62.26
1611.20	-62.26
1611.30	-62.26
1611.40	-62.26
1611.50	-62.26
1611.60	-62.26
1611.70	-62.26
1611.80	-62.26
1611.90	-62.26
1612.00	-62.26
1612.10	-62.26
1612.20	-62.26
1612.30	-62.26
1612.40	-62.26
1612.50	-62.26
1612.60	-62.26
1612.70	-62.26
1612.80	-62.26
1612.90	-62.26
1613.00	-62.26
1613.10	-62.26
1613.20	-62.26
1613.30	-62.26
1613.40	-62.26
1613.50	-62.26
1613.60	-62.26
1613.70	-62.26
1613.80	-62.26
1613.90	-62.26
1614.00	-62.26
1614.10	-62.26
1614.20	-62.26
1614.30	-62.26
1614.40	-62.26
1614.50	-62.26
1614.60	-62.26
1614.70	-62.26
1614.80	-62.26
1614.90	-62.26
1615.00	-62.26
1615.10	-62.26
1615.20	-62.26
1615.30	-62.26
1615.40	-62.26
1615.50	-62.26
1615.60	-62.26
1615.70	-62.26
1615.80	-62.26
1615.90	-62.26
1616.00	-62.26
1616.10	-62.26
1616.20	-62.26
1616.30	-62.26
1616.40	-62.26
1616.50	-62.26
1616.60	-62.26
1616.70	-62.26
1616.80	-62.26
1616.90	-62.26
1617.00	-62.26
1617.10	-62.26
1617.20	-62.26
1617.30	-62.26
1617.40	-62.26
1617.50	-62.26
1617.60	-62.26
1617.70	-62.26
1617.80	-62.26
1617.90	-62.26
1618.00	-62.26
1618.10	-62.26
1618.20	-62.26
1618.30	-62.26
1618.40	-62.26
1618.50	-62.26
1618.60	-62.26
1618.70	-62.26
1618.80	-62.26
1618.90	-62.26
1619.00	-62.26
1619.10	-62.26
1619.20	-62.26
1619.30	-62.26
1619.40	-62.26
1619.50	-62.26
1619.60	-62.26
1619.70	-62.26
1619.80	-62.26
1619.90	-62.26
1620.00	-62.26
1620.10	-62.26
1620.20	-62.26
1620.30	-62.26
1620.40	-62.26
1620.50	-62.26
1620.60	-62.26
1620.70	-62.26
1620.80	-62.26
1620.90	-62.26
1621.00	-62.26
1621.10	-62.26
1621.20	-62.26
1621.30	-62.26
1621.40	-62.26
1621.50	-62.26
1621.60	-62.26
1621.70	-62.26
1621.80	-62.26
1621.90	-62.26
1622.00	-62.26
1622.10	-62.26
1622.20	-62.26
1622.30	-62.26
1622.40	-62.26
1622.50	-62.26
1622.60	-62.26
1622.70	-62.26
1622.80	-62.26
1622.90	-62.26
1623.00	-62.26
1623.10	-62.26
1623.20	-62.26
1623.30	-62.26
1623.40	-62.26
1623.50	-62.26
1623.60	-62.26
1623.70	-62.26
1623.80	-62.26
1623.90	-62.26
1624.00	-62.26
1624.10	-62.26
1624.20	-62.26
1624.30	-62.26
1624.40	-62.26
1624.50	-62.26
1624.60	-62.26
1624.70	-62.26
1624.80	-62.26
1624.90	-62.26
1625.00	-62.26
1625.10	-62.26
1625.20	-62.26
1625.30	-62.26
1625.40	-62.26
1625.50	-62.26
1625.60	-62.26
1625.70	-62.26
1625.80	-62.26
1625.90	-62.26
1626.00	-62.26
1626.10	-62.26
1626.20	-62.26
1626.30	-62.26
1626.40	-62.26
1626.50	-62.26
1626.60	-62.26
1626.70	-62.26
1626.80	-62.26
1626.90	-62.26
1627.00	-62.26
1627.10	-62.26
1627.20	-62.26
1627.30	-62.26
1627.40	-62.26
1627.50	-62.26
1627.60	-62.26
1627.70	-62.26
1627.80	-62.26
1627.90	-62.26
1628.00	-62.26
1628.10	-62.26
1628.20	-62.26
1628.30	-62.26
1628.40	-62.26
1628.50	-62.26
1628.60	-62.26
1628.70	-62.26
1628.80	-62.26
1628.90	-62.26
1629.00	-62.26
1629.10	-62.26
1629.20	-62.26
1629.30	-62.26
1629.40	-62.26
1629.50	-62.26
1629.60	-62.26
1629.70	-62.26
1629.80	-62.26
1629.90	-62.26
1630.00	-62.26
1630.10	-62.26
1630.20	-62.26
1630.30	-62.26
1630.40	-62.26
1630.50	-62.26
1630.60	-62.26
1630.70	-62.26
1630.80	-62.26
1630.90	-62.26
1631.00	-62.26
1631.10	-62.26
1631.20	-62.26
1631.30	-62.26
1631.40	-62.26
1631.50	-62.26
1631.60	-62.26
1631.70	-62.26
1631.80	-62.26
1631.90	-62.26
1632.00	-62.26
1632.10	-62.26
1632.20	-62.26
1632.30	-62.26
1632.40	-62.26
1632.50	-62.26
1632.60	-62.26
1632.70	-62.26
1632.80	-62.26
1632.90	-62.26
1633.00	-62.26
1633.10	-62.26
1633.20	-62.26
1633.30	-62.26
1633.40	-62.26
1633.50	-62.26
1633.60	-62.26
1633.70	-62.26
1633.80	-62.26
1633.90	-62.26
1634.00	-62.26
1634.10	-62.26
1634.20	-62.26
1634.30	-62.26
1634.40	-62.26
1634.50	-62.26
1634.60	-62.26
1634.70	-62.26
1634.80	-62.26
1634.90	-62.26
1635.00	-62.26
1635.10	-62.26
1635.20	-62.26
1635.30	-62.26
1635.40	-62.26
1635.50	-62.26
1635.60	-62.26
1635.70	-62.26
1635.80	-62.26
1635.90	-62.26
1636.00	-62.26
1636.10	-62.26
1636.20	-62.26
1636.30	-62.26
1636.40	-62.26
1636.50	-62.26
1636.60	-62.26
1636.70	-62.26
1636.80	-62.26
1636.90	-62.26
1637.00	-62.26
1637.10	-62.26
1637.20	-62.26
1637.30	-62.26
1637.40	-62.26
1637.50	-62.26
1637.60	-62.26
1637.70	-62.26
1637.80	-62.26
1637.90	-62.26
1638.00	-62.26
1638.10	-62.26
1638.20	-62.26
1638.30	-62.26
1638.40	-62.26
1638.50	-62.26
1638.60	-62.26
1638.70	-62.26
1638.80	-62.26
1638.90	-62.26
1639.00	-62.26
1639.10	-62.26
1639.20	-62.26
1639.30	-62.26
1639.40	-62.26
1639.50	-62.26
1639.60	-62.26
1639.70	-62.26
1639.80	-62.26
1639.90	-62.26
1640.00	-62.26
1640.10	-62.26
1640.20	-62.26
1640.30	-62.26
1640.40	-62.26
1640.50	-62.26
1640.60	-62.26
1640.70	-62.26
1640.80	-62.26
1640.90	-62.26
1641.00	-62.26
1641.10	-62.26
1641.20	-62.26
1641.30	-62.26
1641.40	-62.26
1641.50	-62.26
1641.60	-62.26
1641.70	-62.26
1641.80	-62.26
1641.90	-62.26
1642.00	-62.26
1642.10	-62.26
1642.20	-62.26
1642.30	-62.26
1642.40	-62.26
1642.50	-62.26
1642.60	-62.26
1642.70	-62.26
1642.80	-62.26
1642.90	-62.26
1643.00	-62.26
1643.10	-62.26
1643.20	-62.26
1643.30	-62.26
1643.40	-62.26
1643.50	-62.26
1643.60	-62.26
1643.70	-62.26
1643.80	-62.26
1643.90	-62.26
1644.00	-62.26
1644.10	-62.26
1644.20	-62.26
1644.30	-62.26
1644.40	-62.26
1644.50	-62.26
1644.60	-62.26
1644.70	-62.26
1644.80	-62.26
1644.90	-62.26
1645.00	-62.26
1645.10	-62.26
1645.20	-62.26
1645.30	-62.26
1645.40	-62.26
1645.50	-62.26
1645.60	-62.26
1645.70	-62.26
1645.80	-62.26
1645.90	-62.26
1646.00	-62.26
1646.10	-62.26
1646.20	-62.26
1646.30	-62.26
1646.40	-62.26
1646.50	-62.26
1646.60	-62.26
1646.70	-62.26
1646.80	-62.26
1646.90	-62.26
1647.00	-62.26
1647.10	-62.26
1647.20	-62.26
1647.30	-62.26
1647.40	-62.26
1647.50	-62.26
1647.60	-62.26
1647.70	-62.26
1647.80	-62.26
1647.90	-62.26
1648.00	-62.26
1648.10	-62.26
1648.20	-62.26
1648.30	-62.26
1648.40	-62.26
1648.50	-62.26
1648.60	-62.26
1648.70	-62.26
1648.80	-62.26
1648.90	-62.26
1649.00	-62.26
1649.10	-62.26
1649.20	-62.26
1649.30	-62.26
1649.40	-62.26
1649.50	-62.26
1649.60	-62.26
1649.70	-62.26
1649.80	-62.26
1649.90	-62.26
1650.00	-62.26
1650.10	-62.26
1650.20	-62.26
1650.30	-62.26
1650.40	-62.26
1650.50	-62.26
1650.60	-62.26
1650.70	-62.26
1650.80	-62.26
1650.90	-62.26
1651.00	-62.26
1651.10	-62.26
1651.20	-62.26
1651.30	-62.26
1651.40	-62.26
1651.50	-62.26
1651.60	-62.26
1651.70	-62.26
1651.80	-62.26
1651.90	-62.26
1652.00	-62.26
1652.10	-62.26
1652.20	-62.26
1652.30	-62.26
1652.40	-62.26
1652.50	-62.26
1652.60	-62.26
1652.70	-62.26
1652.80	-62.26
1652.90	-62.26
1653.00	-62.26
1653.10	-62.26
1653.20	-62.26
1653.30	-62.26
1653.40	-62.26
1653.50	-62.26
1653.60	-62.26
1653.70	-62.26
1653.80	-62.26
1653.90	-62.26
1654.00	-62.26
1654.10	-62.26
1654.20	-62.26
1654.30	-62.26
1654.40	-62.26
1654.50	-62.26
1654.60	-62.26
1654.70	-62.26
1654.80	-62.26
1654.90	-62.26
1655.00	-62.26
1655.10	-62.26
1655.20	-62.26
1655.30	-62.26
1655.40	-62.26
1655.50	-62.26
1655.60	-62.26
1655.70	-62.26
1655.80	-62.26
1655.90	-62.26
1656.00	-62.26
1656.10	-62.26
1656.20	-62.26
1656.30	-62.26
1656.40	-62.26
1656.50	-62.26
1656.60	-62.26
1656.70	-62.26
1656.80	-62.26
1656.90	-62.26
1657.00	-62.26
1657.10	-62.26
1657.20	-62.26
1657.30	-62.26
1657.40	-62.26
1657.50	-62.26
1657.60	-62.26
1657.70	-62.26
1657.80	-62.26
1657.90	-62.26
1658.00	-62.26
1658.10	-62.26
1658.20	-62.26
1658.30	-62.26
1658.40	-62.26
1658.50	-62.26
1658.60	-62.26
1658.70	-62.26
1658.80	-62.26
1658.90	-62.26
1659.00	-62.26
1659.10	-62.26
1659.20	-62.26
1659.30	-62.26
1659.40	-62.26
1659.50	-62.26
1659.60	-62.26
1659.70	-62.26
1659.80	-62.26
1659.90	-62.26
1660.00	-62.26
1660.10	-62.26
1660.20	-62.26
1660.30	-62.26
1660.40	-62.26
1660.50	-62.26
1660.60	-62.26
1660.70	-62.26
1660.80	-62.26
1660.90	-62.26
1661.00	-62.26
1661.10	-62.26
1661.20	-62.26
1661.30	-62.26
1661.40	-62.26
1661.50	-62.26
1661.60	-62.26
1661.70	-62.26
1661.80	-62.26
1661.90	-62.26
1662.00	-62.26
1662.10	-62.26
1662.20	-62.26
1662.30	-62.26
1662.40	-62.26
1662.50	-62.26
1662.60	-62.26
1662.70	-62.26
1662.80	-62.26
1662.90	-62.26
1663.00	-62.26
1663.10	-62.26
1663.20	-62.26
1663.30	-62.26
1663.40	-62.26
1663.50	-62.26
1663.60	-62.26
1663.70	-62.26
1663.80	-62.26
1663.90	-62.26
1664.00	-62.26
1664.10	-62.26
1664.20	-62.26
1664.30	-62.26
1664.40	-62.26
1664.50	-62.26
1664.60	-62.26
1664.70	-62.26
1664.80	-62.26
1664.90	-62.26
1665.00	-62.26
1665.10	-62.26
1665.20	-62.26
1665.30	-62.26
1665.40	-62.26
1665.50	-62.26
1665.60	-62.26
1665.70	-62.26
1665.80	-62.26
1665.90	-62.26
1666.00	-62.26
1666.10	-62.26
1666.20	-62.26
1666.30	-62.26
1666.40	-62.26
1666.50	-62.26
1666.60	-62.26
1666.70	-62.26
1666.80	-62.26
1666.90	-62.26
1667.00	-62.26
1667.10	-62.26
1667.20	-62.26
1667.30	-62.26
1667.40	-62.26
1667.50	-62.26
1667.60	-62.26
1667.70	-62.26
1667.80	-62.26
1667.90	-62.26
1668.00	-62.26
1668.10	-62.26
1668.20	-62.26
1668.30	-62.26
1668.40	-62.26
1668.50	-62.26
1668.60	-62.26
1668.70	-62.26
1668.80	-62.26
1668.90	-62.26
1669.00	-62.26
1669.10	-62.26
1669.20	-62.26
1669.30	-62.26
1669.40	-62.26
1669.50	-62.26
1669.60	-62.26
1669.70	-62.26
1669.80	-62.26
1669.90	-62.26
1670.00	-62.26
1670.10	-62.26
1670.20	-62.26
1670.30	-62.26
1670.40	-62.26
1670.50	-62.26
1670.60	-62.26
1670.70	-62.26
1670.80	-62.26
1670.90	-62.26
1671.00	-62.26
1671.10	-62.26
1671.20	-62.26
1671.30	-62.26
1671.40	-62.26
1671.50	-62.26
1671.60	-62.26
1671.70	-62.26
1671.80	-62.26
1671.90	-62.26
1672.00	-62.26
1672.10	-62.26
1672.20	-62.26
1672.30	-62.26
1672.40	-62.26
1672.50	-62.26
1672.60	-62.26
1672.70	-62.26
1672.80	-62.26
1672.90	-62.26
1673.00	-62.26
1673.10	-62.26
1673.20	-62.26
1673.30	-62.26
1673.40	-62.26
1673.50	-62.26
1673.60	-62.26
1673.70	-62.26
1673.80	-62.26
1673.90	-62.26
1674.00	-62.26
1674.10	-62.26
1674.20	-62.26
1674.30	-62.26
1674.40	-62.26
1674.50	-62.26
1674.60	-62.26
1674.70	-62.26
1674.80	-62.26
1674.90	-62.26
1675.00	-62.26
1675.10	-62.26
1675.20	-62.26
1675.30	-62.26
1675.40	-62.26
1675.50	-62.26
1675.60	-62.26
1675.70	-62.26
1675.80	-62.26
1675.90	-62.26
1676.00	-62.26
1676.10	-62.26
1676.20	-62.26
1676.30	-62.26
1676.40	-62.26
1676.50	-62.26
1676.60	-62.26
1676.70	-62.26
1676.80	-62.26
1676.90	-62.26
1677.00	-62.26
1677.10	-62.26
1677.20	-62.26
1677.30	-62.26
1677.40	-62.26
1677.50	-62.26
1677.60	-62.26
1677.70	-62.26
1677.80	-62.26
1677.90	-62.26
1678.00	-62.26
1678.10	-62.26
1678.20	-62.26
1678.30	-62.26
1678.40	-62.26
1678.50	-62.26
1678.60	-62.26
1678.70	-62.26
1678.80	-62.26
1678.90	-62.26
1679.00	-62.26
1679.10	-62.26
1679.20	-62.26
1679.30	-62.26
1679.40	-62.26
1679.50	-62.26
1679.60	-62.26
1679.70	-62.26
1679.80	-62.26
1679.90	-62.26
1680.00	-62.26
1680.10	-62.26
1680.20	-62.26
1680.30	-62.26
1680.40	-62.26
1680.50	-62.26
1680.60	-62.26
1680.70	-62.26
1680.80	-62.26
1680.90	-62.26
1681.00	-62.26
1681.10	-62.26
1681.20	-62.26
1681.30	-62.26
1681.40	-62.26
1681.50	-62.26
1681.60	-62.26
1681.70	-62.26
1681.80	-62.26
1681.90	-62.26
1682.00	-62.26
1682.10	-62.26
1682.20	-62.26
1682.30	-62.26
1682.40	-62.26
1682.50	-62.26
1682.60	-62.26
1682.70	-62.26
1682.80	-62.26
1682.90	-62.26
1683.00	-62.26
1683.10	-62.26
1683.20	-62.26
1683.30	-62.26
1683.40	-62.26
1683.50	-62.26
1683.60	-62.26
1683.70	-62.26
1683.80	-62.26
1683.90	-62.26
1684.00	-62.26
1684.10	-62.26
1684.20	-62.26
1684.30	-62.26
1684.40	-62.26
1684.50	-62.26
1684.60	-62.26
1684.70	-62.26
1684.80	-62.26
1684.90	-62.26
1685.00	-62.26
1685.10	-62.26
1685.20	-62.26
1685.30	-62.26
1685.40	-62.26
1685.50	-62.26
1685.60	-62.26
1685.70	-62.26
1685.80	-62.26
1685.90	-62.26
1686.00	-62.26
1686.10	-62.26
1686.20	-62.26
1686.30	-62.26
1686.40	-62.26
1686.50	-62.26
1686.60	-62.26
1686.70	-62.26
1686.80	-62.26
1686.90	-62.26
1687.00	-62.26
1687.10	-62.26
1687.20	-62.26
1687.30	-62.26
1687.40	-62.26
1687.50	-62.26
1687.60	-62.26
1687.70	-62.26
1687.80	-62.26
1687.90	-62.26
1688.00	-62.26
1688.10	-62.26
1688.20	-62.26
1688.30	-62.26
1688.40	-62.26
1688.50	-62.26
1688.60	-62.26
1688.70	-62.26
1688.80	-62.26
1688.90	-62.26
1689.00	-62.26
1689.10	-62.26
1689.20	-62.26
1689.30	-62.26
1689.40	-62.26
1689.50	-62.26
1689.60	-62.26
1689.70	-62.26
1689.80	-62.26
1689.90	-62.26
1690.00	-62.26
1690.10	-62.26
1690.20	-62.26
1690.30	-62.26
1690.40	-62.26
1690.50	-62.26
1690.60	-62.26
1690.70	-62.26
1690.80	-62.26
1690.90	-62.26
1691.00	-62.26
1691.10	-62.26
1691.20	-62.26
1691.30	-62.26
1691.40	-62.26
1691.50	-62.26
1691.60	-62.26
1691.70	-62.26
1691.80	-62.26
1691.90	-62.26
1692.00	-62.26
1692.10	-62.26
1692.20	-62.26
1692.30	-62.26
1692.40	-62.26
1692.50	-62.26
1692.60	-62.26
1692.70	-62.26
1692.80	-62.26
1692.90	-62.26
1693.00	-62.26
1693.10	-62.26
1693.20	-62.26
1693.30	-62.26
1693.40	-62.26
1693.50	-62.26
1693.60	-62.26
1693.70	-62.26
1693.80	-62.26
1693.90	-62.26
1694.00	-62.26
1694.10	-62.26
1694.20	-62.26
1694.30	-62.26
1694.40	-62.26
1694.50	-62.26
1694.60	-62.26
1694.70	-62.26
1694.80	-62.26
1694.90	-62.26
1695.00	-62.26
1695.10	-62.26
1695.20	-62.26
1695.30	-62.26
1695.40	-62.26
1695.50	-62.26
1695.60	-62.26
1695.70	-62.26
1695.80	-62.26
1695.90	-62.26
1696.00	-62.26
1696.10	-62.26
1696.20	-62.26
1696.30	-62.26
1696.40	-62.26
1696.50	-62.26
1696.60	-62.26
1696.70	-62.26
1696.80	-62.26
1696.90	-62.26
1697.00	-62.26
1697.10	-62.26
1697.20	-62.26
1697.30	-62.26
1697.40	-62.26
1697.50	-62.26
1697.60	-62.26
1697.70	-62.26
1697.80	-62.26
1697.90	-62.26
1698.00	-62.26
1698.10	-62.26
1698.20	-62.26
1698.30	-62.26
1698.40	-62.26
1698.50	-62.26
1698.60	-62.26
1698.70	-62.26
1698.80	-62.26
1698.90	-62.26
1699.00	-62.26
1699.10	-62.26
1699.20	-62.26
1699.30	-62.26
1699.40	-62.26
1699.50	-62.26
1699.60	-62.26
1699.70	-62.26
1699.80	-62.26
1699.90	-62.26
1700.00	-62.26
1700.10	-62.26
1700.20	-62.26
1700.30	-62.26
1700.40	-62.26
1700.50	-62.26
1700.60	-62.26
1700.70	-62.26
1700.80	-62.26
1700.90	-62.26
1701.00	-62.26
1701.10	-62.26
1701.20	-62.26
1701.30	-62.26
1701.40	-62.26
1701.50	-62.26
1701.60	-62.26
1701.70	-62.26
1701.80	-62.26
1701.90	-62.26
1702.00	-62.26
1702.10	-62.26
1702.20	-62.26
1702.30	-62.26
1702.40	-62.26
1702.50	-62.26
1702.60	-62.26
1702.70	-62.26
1702.80	-62.26
1702.90	-62.26
1703.00	-62.26
1703.10	-62.26
1703.20	-62.26
1703.30	-62.26
1703.40	-62.26
1703.50	-62.26
1703.60	-62.26
1703.70	-62.26
1703.80	-62.26
1703.90	-62.26
1704.00	-62.26
1704.10	-62.26
1704.20	-62.26
1704.30	-62.26
1704.40	-62.26
1704.50	-62.26
1704.60	-62.26
1704.70	-62.26
1704.80	-62.26
1704.90	-62.26
1705.00	-62.26
1705.10	-62.26
1705.20	-62.26
1705.30	-62.26
1705.40	-62.26
1705.50	-62.26
1705.60	-62.26
1705.70	-62.26
1705.80	-62.26
1705.90	-62.26
1706.00	-62.26
1706.10	-62.26
1706.20	-62.26
1706.30	-62.26
1706.40	-62.26
1706.50	-62.26
1706.60	-62.26
1706.70	-62.26
1706.80	-62.26
1706.90	-62.26
1707.00	-62.26
1707.10	-62.26
1707.20	-62.26
1707.30	-62.26
1707.40	-62.26
1707.50	-62.26
1707.60	-62.26
1707.70	-62.26
1707.80	-62.26
1707.90	-62.26
1708.00	-62.26
1708.10	-62.26
1708.20	-62.26
1708.30	-62.26
1708.40	-62.26
1708.50	-62.26
1708.60	-62.26
1708.70	-62.26
1708.80	-62.26
1708.90	-62.26
1709.00	-62.26
1709.10	-62.26
1709.20	-62.26
1709.30	-62.26
1709.40	-62.26
1709.50	-62.26
1709.60	-62.26
1709.70	-62.26
1709.80	-62.26
1709.90	-62.26
1710.00	-62.26
1710.10	-62.26
1710.20	-62.26
1710.30	-62.26
1710.40	-62.26
1710.50	-62.26
1710.60	-62.26
1710.70	-62.26
1710.80	-62.26
1710.90	-62.26
1711.00	-62.26
1711.10	-62.26
1711.20	-62.26
1711.30	-62.26
1711.40	-62.26
1711.50	-62.26
1711.60	-62.26
1711.70	-62.26
1711.80	-62.26
1711.90	-62.26
1712.00	-62.26
1712.10	-62.26
1712.20	-62.26
1712.30	-62.26
1712.40	-62.26
1712.50	-62.26
1712.60	-62.26
1712.70	-62.26
1712.80	-62.26
1712.90	-62.26
1713.00	-62.26
1713.10	-62.26
1713.20	-62.26
1713.30	-62.26
1713.40	-62.26
1713.50	-62.26
1713.60	-62.26
1713.70	-62.26
1713.80	-62.26
1713.90	-62.26
1714.00	-62.26
1714.10	-62.26
1714.20	-62.26
1714.30	-62.26
1714.40	-62.26
1714.50	-62.26
1714.60	-62.26
1714.70	-62.26
1714.80	-62.26
1714.90	-62.26
1715.00	-62.26
1715.10	-62.26
1715.20	-62.26
1715.30	-62.26
1715.40	-62.26
1715.50	-62.26
1715.60	-62.26
1715.70	-62.26
1715.80	-62.26
1715.90	-62.26
1716.00	-62.26
1716.10	-62.26
1716.20	-62.26
1716.30	-62.26
1716.40	-62.26
1716.50	-62.26
1716.60	-62.26
1716.70	-62.26
1716.80	-62.26
1716.90	-62.26
1717.00	-62.26
1717.10	-62.26
1717.20	-62.26
1717.30	-62.26
1717.40	-62.26
1717.50	-62.26
1717.60	-62.26
1717.70	-62.26
1717.80	-62.26
1717.90	-62.26
1718.00	-62.26
1718.10	-62.26
1718.20	-62.26
1718.30	-62.26
1718.40	-62.26
1718.50	-62.26
1718.60	-62.26
1718.70	-62.26
1718.80	-62.26
1718.90	-62.26
1719.00	-62.26
1719.10	-62.26
1719.20	-62.26
1719.30	-62.26
1719.40	-62.26
1719.50	-62.26
1719.60	-62.26
1719.70	-62.26
1719.80	-62.26
1719.90	-62.26
1720.00	-62.26
1720.10	-62.26
1720.20	-62.26
1720.30	-62.26
1720.40	-62.26
1720.50	-62.26
1720.60	-62.26
1720.70	-62.26
1720.80	-62.26
1720.90	-62.26
1721.00	-62.26
1721.10	-62.26
1721.20	-62.26
1721.30	-62.26
1721.40	-62.26
1721.50	-62.26
1721.60	-62.26
1721.70	-62.26
1721.80	-62.26
1721.90	-62.26
1722.00	-62.26
1722.10	-62.26
1722.20	-62.26
1722.30	-62.26
1722.40	-62.26
1722.50	-62.26
1722.60	-62.26
1722.70	-62.26
1722.80	-62.26
1722.90	-62.26
1723.00	-62.26
1723.10	-62.26
1723.20	-62.26
1723.30	-62.26
1723.40	-62.26
1723.50	-62.26
1723.60	-62.26
1723.70	-62.26
1723.80	-62.26
1723.90	-62.26
1724.00	-62.26
1724.10	-62.26
1724.20	-62.26
1724.30	-62.26
1724.40	-62.26
1724.50	-62.26
1724.60	-62.26
1724.70	-62.26
1724.80	-62.26
1724.90	-62.26
1725.00	-62.26
1725.10	-62.26
1725.20	-62.26
1725.30	-62.26
1725.40	-62.26
1725.50	-62.26
1725.60	-62.26
1725.70	-62.26
1725.80	-62.26
1725.90	-62.26
1726.00	-62.26
1726.10	-62.26
1726.20	-62.26
1726.30	-62.26
1726.40	-62.26
1726.50	-62.26
1726.60	-62.26
1726.70	-62.26
1726.80	-62.26
1726.90	-62.26
1727.00	-62.26
1727.10	-62.26
1727.20	-62.26
1727.30	-62.26
1727.40	-62.26
1727.50	-62.26
1727.60	-62.26
1727.70	-62.26
1727.80	-62.26
1727.90	-62.26
1728.00	-62.26
1728.10	-62.26
1728.20	-62.26
1728.30	-62.26
1728.40	-62.26
1728.50	-62.26
1728.60	-62.26
1728.70	-62.26
1728.80	-62.26
1728.90	-62.26
1729.00	-62.26
1729.10	-62.26
1729.20	-62.26
1729.30	-62.26
1729.40	-62.26
1729.50	-62.26
1729.60	-62.26
1729.70	-62.26
1729.80	-62.26
1729.90	-62.26
1730.00	-62.26
1730.10	-62.26
1730.20	-62.26
1730.30	-62.26
1730.40	-62.26
1730.50	-62.26
1730.60	-62.26
1730.70	-62.26
1730.80	-62.26
1730.90	-62.26
1731.00	-62.26
1731.10	-62.26
1731.20	-62.26
1731.30	-62.26
1731.40	-62.26
1731.50	-62.26
1731.60	-62.26
1731.70	-62.26
1731.80	-62.26
1731.90	-62.26
1732.00	-62.26
1732.10	-62.26
1732.20	-62.26
1732.30	-62.26
1732.40	-62.26
1732.50	-62.26
1732.60	-62.26
1732.70	-62.26
1732.80	-62.26
1732.90	-62.26
1733.00	-62.26
1733.10	-62.26
1733.20	-62.26
1733.30	-62.26
1733.40	-62.26
1733.50	-62.26
1733.60	-62.26
1733.70	-62.26
1733.80	-62.26
1733.90	-62.26
1734.00	-62.26
1734.10	-62.26
1734.20	-62.26
1734.30	-62.26
1734.40	-62.26
1734.50	-62.26
1734.60	-62.26
1734.70	-62.26
1734.80	-62.26
1734.90	-62.26
1735.00	-62.26
1735.10	-62.26
1735.20	-62.26
1735.30	-62.26
1735.40	-62.26
1735.50	-62.26
1735.60	-62.26
1735.70	-62.26
1735.80	-62.26
1735.90	-62.26
1736.00	-62.26
1736.10	-62.26
1736.20	-62.26
1736.30	-62.26
1736.40	-62.26
1736.50	-62.26
1736.60	-62.26
1736.70	-62.26
1736.80	-62.26
1736.90	-62.26
1737.00	-62.26
1737.10	-62.26
1737.20	-62.26
1737.30	-62.26
1737.40	-62.26
1737.50	-62.26
1737.60	-62.26
1737.70	-62.26
1737.80	-62.26
1737.90	-62.26
1738.00	-62.26
1738.10	-62.26
1738.20	-62.26
1738.30	-62.26
1738.40	-62.26
1738.50	-62.26
1738.60	-62.26
1738.70	-62.26
1738.80	-62.26
1738.90	-62.26
1739.00	-62.26
1739.10	-62.26
1739.20	-62.26
1739.30	-62.26
1739.40	-62.26
1739.50	-62.26
1739.60	-62.26
1739.70	-62.26
1739.80	-62.26
1739.90	-62.26
1740.00	-62.26
1740.10	-62.26
1740.20	-62.26
1740.30	-62.26
1740.40	-62.26
1740.50	-62.26
1740.60	-62.26
1740.70	-62.26
1740.80	-62.26
1740.90	-62.26
1741.00	-62.26
1741.10	-62.26
1741.20	-62.26
1741.30	-62.26
1741.40	-62.26
1741.50	-62.26
1741.60	-62.26
1741.70	-62.26
1741.80	-62.26
1741.90	-62.26
1742.00	-62.26
1742.10	-62.26
1742.20	-62.26
1742.30	-62.26
1742.40	-62.26
1742.50	-62.26
1742.60	-62.26
1742.70	-62.26
1742.80	-62.26
1742.90	-62.26
1743.00	-62.26
1743.10	-62.26
1743.20	-62.26
1743.30	-62.26
1743.40	-62.26
1743.50	-62.26
1743.60	-62.26
1743.70	-62.26
1743.80	-62.26
1743.90	-62.26
1744.00	-62.26
1744.10	-62.26
1744.20	-62.26
1744.30	-62.26
1744.40	-62.26
1744.50	-62.26
1744.60	-62.26
1744.70	-62.26
1744.80	-62.26
1744.90	-62.26
1745.00	-62.26
1745.10	-62.26
1745.20	-62.26
1745.30	-62.26
1745.40	-62.26
1745.50	-62.26
1745.60	-62.26
1745.70	-62.26
1745.80	-62.26
1745.90	-62.26
1746.00	-62.26
1746.10	-62.26
1746.20	-62.26
1746.30	-62.26
1746.40	-62.26
1746.50	-62.26
1746.60	-62.26
1746.70	-62.26
1746.80	-62.26
1746.90	-62.26
1747.00	-62.26
1747.10	-62.26
1747.20	-62.26
1747.30	-62.26
1747.40	-62.26
1747.50	-62.26
1747.60	-62.26
1747.70	-62.26
1747.80	-62.26
1747.90	-62.26
1748.00	-62.26
1748.10	-62.26
1748.20	-62.26
1748.30	-62.26
1748.40	-62.26
